Date,Open,High,Low,Close,Adj Close,Volume
2009-05-15,98.0,98.05000305175781,97.45999908447266,98.04000091552734,64.56855010986328,2306600
2009-05-18,98.01000213623047,98.11000061035156,96.37000274658203,96.5199966430664,63.56745910644531,2234700
2009-05-19,96.19000244140625,96.47000122070312,95.70999908447266,96.01000213623047,63.23161315917969,1624300
2009-05-20,95.93000030517578,97.16000366210938,95.83000183105469,97.0199966430664,63.89673614501953,2825700
2009-05-21,97.55000305175781,97.63999938964844,94.3499984741211,94.58000183105469,62.28981018066406,4771700
2009-05-22,93.81999969482422,94.48999786376953,93.3499984741211,93.52999877929688,61.598270416259766,4483400
2009-05-26,94.05000305175781,94.0999984741211,92.12000274658203,92.12000274658203,60.66962814331055,3633100
2009-05-27,92.23999786376953,92.58000183105469,90.37999725341797,90.48999786376953,59.5962028503418,7490200
2009-05-28,91.7699966430664,91.9800033569336,90.2300033569336,91.80000305175781,60.45889663696289,9824300
2009-05-29,91.69999694824219,94.2300033569336,91.63999938964844,94.16999816894531,62.0197868347168,4746700
2009-06-01,92.33999633789062,92.37999725341797,90.56999969482422,91.08999633789062,60.1862678527832,6987000
2009-06-02,91.61000061035156,91.7699966430664,90.77999877929688,91.58000183105469,60.5099983215332,5063600
2009-06-03,91.95999908447266,92.61000061035156,91.33000183105469,92.44000244140625,61.07822036743164,6727200
2009-06-04,91.43000030517578,91.72000122070312,90.23999786376953,90.52999877929688,59.81627655029297,5438600
2009-06-05,89.91000366210938,90.9000015258789,89.55000305175781,89.83999633789062,59.360313415527344,8439600
2009-06-08,90.41000366210938,90.7300033569336,89.4800033569336,89.61000061035156,59.208343505859375,4084000
2009-06-09,90.19000244140625,90.30999755859375,89.25,89.5999984741211,59.2017707824707,6046300
2009-06-10,88.87000274658203,89.43000030517578,87.55999755859375,88.19000244140625,58.27008819580078,12142000
2009-06-11,87.76000213623047,89.5199966430664,87.69000244140625,89.16999816894531,58.917640686035156,10692800
2009-06-12,89.41999816894531,90.6500015258789,89.41999816894531,89.97000122070312,59.44623565673828,6606800
2009-06-15,90.54000091552734,91.1500015258789,90.4800033569336,90.77999877929688,59.981407165527344,4518700
2009-06-16,90.95999908447266,92.43000030517578,90.80000305175781,92.36000061035156,61.02536392211914,5376000
2009-06-17,92.44999694824219,93.33000183105469,91.83999633789062,91.83999633789062,60.68181610107422,7197200
2009-06-18,91.25,91.58000183105469,90.11000061035156,90.44999694824219,59.76335525512695,6794000
2009-06-19,90.33000183105469,91.69999694824219,90.20999908447266,91.69000244140625,60.58268737792969,4750700
2009-06-22,92.44000244140625,92.91000366210938,92.05999755859375,92.58000183105469,61.170753479003906,3952300
2009-06-23,92.7699966430664,93.80999755859375,92.58000183105469,93.66999816894531,61.8908805847168,5356900
2009-06-24,93.6500015258789,94.06999969482422,92.66000366210938,92.7300033569336,61.26985549926758,6550400
2009-06-25,93.22000122070312,94.5,92.66999816894531,94.43000030517578,62.39305877685547,7140000
2009-06-26,94.62000274658203,94.9000015258789,94.20999908447266,94.58999633789062,62.498809814453125,4050400
2009-06-29,95.06999969482422,95.37000274658203,94.58000183105469,94.7300033569336,62.5912971496582,4334900
2009-06-30,94.19000244140625,95.11000061035156,93.80999755859375,94.56999969482422,62.485595703125,3743700
2009-07-01,93.41999816894531,94.08999633789062,93.23999786376953,94.08000183105469,62.36161804199219,3379900
2009-07-02,94.33000183105469,94.61000061035156,94.0,94.30000305175781,62.507476806640625,2645100
2009-07-06,94.05000305175781,94.29000091552734,93.38999938964844,94.12000274658203,62.388179779052734,1886700
2009-07-07,93.62000274658203,94.87999725341797,93.61000061035156,94.75,62.80572509765625,2592400
2009-07-08,95.12000274658203,96.80999755859375,94.88999938964844,96.5,63.96574783325195,7912900
2009-07-09,95.3499984741211,95.7300033569336,94.44999694824219,95.3499984741211,63.20344543457031,5241400
2009-07-10,95.62000274658203,96.33000183105469,95.43000030517578,96.2300033569336,63.78677749633789,3981900
2009-07-13,96.31999969482422,96.5999984741211,95.55999755859375,95.69000244140625,63.42882537841797,2604300
2009-07-14,94.76000213623047,95.12999725341797,93.69999694824219,94.0999984741211,62.37488555908203,3629100
2009-07-15,92.66000366210938,93.0,91.66999816894531,91.68000030517578,60.77077865600586,4664200
2009-07-16,92.80999755859375,93.18000030517578,92.5,92.66999816894531,61.427032470703125,4225200
2009-07-17,91.9000015258789,92.36000061035156,91.23999786376953,91.23999786376953,60.47914123535156,3845700
2009-07-20,90.8499984741211,92.48999786376953,90.80000305175781,91.72000122070312,60.79732131958008,4436500
2009-07-21,91.44999694824219,93.69999694824219,91.29000091552734,93.55000305175781,62.0103645324707,3895300
2009-07-22,93.4000015258789,93.52999877929688,92.36000061035156,92.70999908447266,61.4535026550293,1986700
2009-07-23,92.76000213623047,92.80000305175781,90.56999969482422,91.01000213623047,60.32671356201172,3818800
2009-07-24,91.0,91.44999694824219,90.7699966430664,91.44999694824219,60.61827850341797,1765300
2009-07-27,90.2300033569336,90.66000366210938,89.94000244140625,90.4000015258789,59.92231369018555,2755900
2009-07-28,90.72000122070312,91.81999969482422,90.43000030517578,91.19999694824219,60.452659606933594,3324800
2009-07-29,92.16999816894531,92.29000091552734,90.94000244140625,91.69999694824219,60.78406524658203,2910200
2009-07-30,91.54000091552734,93.1500015258789,91.2300033569336,93.0,61.64577102661133,4040700
2009-07-31,93.8499984741211,94.86000061035156,93.27999877929688,94.80999755859375,62.84551239013672,5697000
2009-08-03,93.80999755859375,93.87000274658203,92.61000061035156,93.05999755859375,61.89313507080078,4029300
2009-08-04,93.62999725341797,93.72000122070312,91.66999816894531,92.31999969482422,61.40098571777344,3832200
2009-08-05,91.30999755859375,92.75,90.87000274658203,90.94000244140625,60.48310852050781,4458300
2009-08-06,90.9000015258789,91.88999938964844,90.41999816894531,91.25,60.68929672241211,3228500
2009-08-07,90.41999816894531,90.93000030517578,90.22000122070312,90.48999786376953,60.18386459350586,3543200
2009-08-10,90.51000213623047,91.63999938964844,90.41000366210938,91.62000274658203,60.935386657714844,3150100
2009-08-11,92.38999938964844,92.87000274658203,91.98999786376953,92.68000030517578,61.640377044677734,3677800
2009-08-12,92.94999694824219,93.06999969482422,91.08999633789062,91.69000244140625,60.98195266723633,4729200
2009-08-13,91.80000305175781,93.1500015258789,91.5,92.98999786376953,61.846614837646484,3922300
2009-08-14,93.30000305175781,94.19999694824219,93.20999908447266,93.3499984741211,62.08598709106445,4410400
2009-08-17,93.94999694824219,94.75,93.87000274658203,94.7300033569336,63.00386428833008,3569700
2009-08-18,94.66000366210938,94.7699966430664,94.01000213623047,94.18000030517578,62.63804626464844,2557900
2009-08-19,95.16999816894531,95.37000274658203,94.41000366210938,94.95999908447266,63.15675354003906,3518200
2009-08-20,95.37999725341797,95.87000274658203,94.77999877929688,95.73999786376953,63.67560958862305,3282700
2009-08-21,95.63999938964844,95.7300033569336,93.75,93.7699966430664,62.365360260009766,6258300
2009-08-24,93.48999786376953,95.47000122070312,93.45999908447266,95.47000122070312,63.495994567871094,4460200
2009-08-25,95.37000274658203,96.08999633789062,94.91000366210938,96.01000213623047,63.85513687133789,3359700
2009-08-26,96.18000030517578,96.55000305175781,95.91000366210938,96.44999694824219,64.14779663085938,3225800
2009-08-27,96.18000030517578,96.62000274658203,95.7300033569336,96.06999969482422,63.89500427246094,2514000
2009-08-28,95.44000244140625,96.51000213623047,95.30999755859375,96.51000213623047,64.18766784667969,2072500
2009-08-31,96.36000061035156,96.86000061035156,95.76000213623047,96.5999984741211,64.2475357055664,2899800
2009-09-01,95.81999969482422,96.58000183105469,95.13999938964844,96.05999755859375,64.092041015625,3304200
2009-09-02,96.4800033569336,97.66000366210938,96.23999786376953,97.45999908447266,65.02613067626953,4345000
2009-09-03,96.83999633789062,97.12000274658203,96.55000305175781,96.86000061035156,64.62583923339844,2703800
2009-09-04,96.44000244140625,96.5999984741211,95.05999755859375,95.20999908447266,63.524906158447266,3643000
2009-09-08,94.4800033569336,95.37000274658203,94.36000061035156,94.54000091552734,63.077919006347656,2468900
2009-09-09,93.88999938964844,94.43000030517578,93.5199966430664,94.43000030517578,63.00449752807617,3182400
2009-09-10,94.93000030517578,96.70999908447266,94.91000366210938,96.16999816894531,64.16545867919922,4417300
2009-09-11,96.81999969482422,97.68000030517578,96.5999984741211,96.69999694824219,64.51907348632812,4826200
2009-09-14,96.0199966430664,96.66999816894531,95.6500015258789,95.73999786376953,63.87858581542969,2119500
2009-09-15,95.19000244140625,95.7699966430664,95.06999969482422,95.25,63.551605224609375,2187900
2009-09-16,95.33999633789062,95.94999694824219,94.5999984741211,95.41999816894531,63.66508865356445,3732300
2009-09-17,95.69000244140625,96.7300033569336,95.16999816894531,96.62000274658203,64.46569061279297,2832000
2009-09-18,96.19999694824219,96.52999877929688,95.66999816894531,95.76000213623047,63.89194107055664,2813300
2009-09-21,96.0999984741211,96.48999786376953,95.36000061035156,95.9800033569336,64.03868103027344,3050200
2009-09-22,95.6500015258789,96.37000274658203,95.51000213623047,96.18000030517578,64.17214965820312,2068000
2009-09-23,95.94000244140625,96.58000183105469,95.19999694824219,96.47000122070312,64.36560821533203,5712000
2009-09-24,96.5,97.08999633789062,96.16999816894531,96.75,64.55243682861328,4658400
2009-09-25,97.36000061035156,98.05999755859375,96.7699966430664,97.9800033569336,65.37310028076172,3854500
2009-09-28,98.31999969482422,98.93000030517578,98.11000061035156,98.83999633789062,65.94690704345703,4263300
2009-09-29,98.31999969482422,99.16999816894531,98.1500015258789,98.75,65.88687133789062,3123200
2009-09-30,98.55999755859375,99.12999725341797,98.36000061035156,98.66000366210938,65.82684326171875,2744800
2009-10-01,98.95999908447266,100.05999755859375,98.80000305175781,99.69999694824219,66.72833251953125,5754400
2009-10-02,100.27999877929688,100.30999755859375,98.87999725341797,99.01000213623047,66.26652526855469,4827700
2009-10-05,99.47000122070312,99.66000366210938,98.7699966430664,99.0199966430664,66.27323913574219,2910100
2009-10-06,98.76000213623047,98.80000305175781,97.9800033569336,98.04000091552734,65.6173324584961,3936200
2009-10-07,98.66999816894531,99.33000183105469,98.5999984741211,99.19000244140625,66.38700103759766,3591000
2009-10-08,99.70999908447266,99.76000213623047,97.68000030517578,98.1500015258789,65.69095611572266,5871600
2009-10-09,97.62000274658203,97.70999908447266,95.5,95.9000015258789,64.18505096435547,8135900
2009-10-12,96.02999877929688,96.33000183105469,95.5999984741211,96.05000305175781,64.28545379638672,1939700
2009-10-13,96.62000274658203,96.8499984741211,96.26000213623047,96.55000305175781,64.62005615234375,2886500
2009-10-14,95.51000213623047,96.0999984741211,94.9000015258789,95.12000274658203,63.6629638671875,5421000
2009-10-15,94.56999969482422,95.41999816894531,94.37000274658203,94.68000030517578,63.36852264404297,3736900
2009-10-16,95.19000244140625,95.52999877929688,94.7300033569336,95.44999694824219,63.883872985839844,3716800
2009-10-19,95.58999633789062,96.20999908447266,95.37999725341797,96.19999694824219,64.38582611083984,3163800
2009-10-20,97.0199966430664,97.25,96.54000091552734,96.72000122070312,64.73384857177734,2912400
2009-10-21,96.16000366210938,96.20999908447266,95.51000213623047,96.13999938964844,64.34568786621094,3355200
2009-10-22,95.37999725341797,95.83000183105469,95.33000183105469,95.66999816894531,64.0311050415039,2572200
2009-10-23,94.87999725341797,95.41999816894531,94.87000274658203,94.94999694824219,63.549224853515625,2996200
2009-10-26,94.44000244140625,94.51000213623047,93.55000305175781,93.72000122070312,62.72603988647461,4127400
2009-10-27,93.97000122070312,95.11000061035156,93.91999816894531,95.0,63.58265686035156,4476300
2009-10-28,95.13999938964844,95.80000305175781,94.95999908447266,95.44999694824219,63.883872985839844,4585400
2009-10-29,94.81999969482422,95.05999755859375,93.94999694824219,94.41000366210938,63.18780517578125,4645300
2009-10-30,95.0999984741211,96.01000213623047,94.87000274658203,95.77999877929688,64.10472869873047,5118000
2009-11-02,95.51000213623047,95.58000183105469,94.80000305175781,95.05000305175781,63.8214111328125,3463800
2009-11-03,95.27999877929688,95.36000061035156,94.0,94.0999984741211,63.18349838256836,4470700
2009-11-04,93.61000061035156,94.06999969482422,92.80000305175781,93.23999786376953,62.606082916259766,5349500
2009-11-05,92.87000274658203,93.23999786376953,92.80000305175781,93.23999786376953,62.606082916259766,2852000
2009-11-06,93.37999725341797,93.44999694824219,92.45999908447266,93.33000183105469,62.66646194458008,3381100
2009-11-09,93.27999877929688,93.69999694824219,93.12999725341797,93.44000244140625,62.74037170410156,1697800
2009-11-10,94.05000305175781,94.0999984741211,92.91000366210938,93.2699966430664,62.626216888427734,2549900
2009-11-11,93.62999725341797,94.16000366210938,93.4800033569336,93.66000366210938,62.8880729675293,1771100
2009-11-12,93.23999786376953,93.58999633789062,92.44999694824219,93.48999786376953,62.77393341064453,3431300
2009-11-13,93.83000183105469,94.05999755859375,93.44999694824219,93.91999816894531,63.062644958496094,1594200
2009-11-16,94.6500015258789,95.44999694824219,94.5199966430664,95.0199966430664,63.80124282836914,5175700
2009-11-17,94.98999786376953,95.80000305175781,94.80999755859375,95.52999877929688,64.14369201660156,3174400
2009-11-18,95.44000244140625,95.52999877929688,94.73999786376953,94.97000122070312,63.76765823364258,2413600
2009-11-19,95.23999786376953,95.81999969482422,94.91000366210938,95.13999938964844,63.881832122802734,2969800
2009-11-20,95.0,95.37000274658203,94.58999633789062,95.12000274658203,63.86841583251953,4136300
2009-11-23,94.54000091552734,95.0999984741211,94.33999633789062,95.0,63.78782653808594,3219300
2009-11-24,95.11000061035156,95.69999694824219,94.98999786376953,95.5999984741211,64.19068908691406,2895200
2009-11-25,95.48999786376953,96.2300033569336,94.97000122070312,96.04000091552734,64.486083984375,2789300
2009-11-27,96.4000015258789,96.55999755859375,96.08999633789062,96.4000015258789,64.72786712646484,2249100
2009-11-30,96.19999694824219,96.7300033569336,96.0,96.62999725341797,64.88227081298828,3115800
2009-12-01,95.76000213623047,95.93000030517578,95.19000244140625,95.25,64.1595230102539,3979100
2009-12-02,95.29000091552734,95.95999908447266,94.98999786376953,95.33000183105469,64.21342468261719,2193900
2009-12-03,94.43000030517578,94.83999633789062,94.23999786376953,94.33999633789062,63.546546936035156,3947300
2009-12-04,93.29000091552734,93.6500015258789,92.91000366210938,93.33999633789062,62.87297058105469,6108100
2009-12-07,93.2699966430664,93.73999786376953,93.08999633789062,93.45999908447266,62.95386505126953,2774200
2009-12-08,94.05000305175781,94.37000274658203,93.37000274658203,93.5999984741211,63.04804992675781,2378600
2009-12-09,93.69000244140625,94.05000305175781,92.68000030517578,93.16999816894531,62.758419036865234,3494300
2009-12-10,92.69000244140625,92.80000305175781,91.94999694824219,92.0999984741211,62.037696838378906,4446300
2009-12-11,91.83999633789062,92.26000213623047,91.30999755859375,92.08999633789062,62.030975341796875,3053400
2009-12-14,92.3499984741211,92.5,92.05000305175781,92.19999694824219,62.10502243041992,2380400
2009-12-15,91.56999969482422,92.0,91.48999786376953,91.79000091552734,61.82880783081055,2993900
2009-12-16,91.93000030517578,92.25,91.36000061035156,91.68000030517578,61.754798889160156,3301600
2009-12-17,92.5,93.2300033569336,92.19000244140625,93.19000244140625,62.771915435791016,4428900
2009-12-18,93.19999694824219,93.5,92.6500015258789,92.79000091552734,62.50244903564453,3789500
2009-12-21,92.05999755859375,92.19999694824219,91.13999938964844,91.13999938964844,61.391048431396484,3524000
2009-12-22,90.80000305175781,90.87000274658203,90.41999816894531,90.62999725341797,61.0474967956543,3078800
2009-12-23,90.95999908447266,91.38999938964844,90.5,90.6500015258789,61.06100082397461,2336000
2009-12-24,90.33000183105469,90.36000061035156,89.66999816894531,89.70999908447266,60.427799224853516,1698900
2009-12-28,89.45999908447266,89.62999725341797,89.30000305175781,89.45999908447266,60.2594108581543,3170900
2009-12-29,89.26000213623047,89.88999938964844,89.19999694824219,89.7300033569336,60.656864166259766,2617000
2009-12-30,89.91999816894531,90.4800033569336,89.86000061035156,90.31999969482422,61.05576705932617,1919100
2009-12-31,89.76000213623047,90.11000061035156,89.05000305175781,89.88999938964844,60.76506805419922,3242400
2010-01-04,89.83999633789062,90.0999984741211,89.58000183105469,89.80999755859375,60.71099853515625,2829100
2010-01-05,90.05000305175781,90.62999725341797,90.0,90.38999938964844,61.10304260253906,2841600
2010-01-06,90.16999816894531,90.26000213623047,89.12000274658203,89.18000030517578,60.28506851196289,4099600
2010-01-07,89.22000122070312,89.63999938964844,89.12000274658203,89.33000183105469,60.386478424072266,2793200
2010-01-08,89.51000213623047,89.55999755859375,88.76000213623047,89.29000091552734,60.35945510864258,2910700
2010-01-11,88.98999786376953,89.36000061035156,88.7699966430664,88.80000305175781,60.02824020385742,2181300
2010-01-12,90.16000366210938,90.38999938964844,89.83999633789062,90.31999969482422,61.05576705932617,4321200
2010-01-13,89.93000030517578,90.27999877929688,89.22000122070312,89.2699966430664,60.34598159790039,4755000
2010-01-14,89.69000244140625,90.5199966430664,89.54000091552734,90.5199966430664,61.19093704223633,4188800
2010-01-15,91.02999877929688,91.33000183105469,90.9800033569336,91.08000183105469,61.56950759887695,4142800
2010-01-19,90.72000122070312,91.12000274658203,90.41999816894531,90.81999969482422,61.39373779296875,2496000
2010-01-20,91.31999969482422,91.7699966430664,91.2699966430664,91.73999786376953,62.015628814697266,2800500
2010-01-21,91.55000305175781,92.38999938964844,91.45999908447266,92.16000366210938,62.29955291748047,4363100
2010-01-22,92.08999633789062,92.30999755859375,91.7699966430664,92.0,62.191410064697266,3666900
2010-01-25,91.54000091552734,91.91999816894531,91.48999786376953,91.58000183105469,61.90754699707031,2419500
2010-01-26,92.0199966430664,92.11000061035156,91.30999755859375,91.61000061035156,61.92778015136719,3138100
2010-01-27,91.75,92.08999633789062,91.37000274658203,91.55999755859375,61.89394760131836,3325700
2010-01-28,91.12999725341797,91.69999694824219,91.05999755859375,91.51000213623047,61.86018371582031,3058200
2010-01-29,91.41000366210938,92.36000061035156,91.25,92.30999755859375,62.40094757080078,4930600
2010-02-01,91.70999908447266,91.7300033569336,91.05000305175781,91.1500015258789,61.83451461791992,3598500
2010-02-02,91.18000030517578,91.44999694824219,91.04000091552734,91.41000366210938,62.01091003417969,3047500
2010-02-03,90.80999755859375,90.97000122070312,90.2699966430664,90.3499984741211,61.291786193847656,5343700
2010-02-04,90.98999786376953,91.81999969482422,90.9000015258789,91.77999877929688,62.26191711425781,6095000
2010-02-05,91.37000274658203,92.41999816894531,91.20999908447266,91.9800033569336,62.3975830078125,6875800
2010-02-08,91.87000274658203,92.1500015258789,91.6500015258789,92.0999984741211,62.47900390625,3386000
2010-02-09,91.73999786376953,92.22000122070312,91.13999938964844,91.18000030517578,61.85486602783203,4790000
